units_sold_clean,price_clean,discount_clean,units_returned_clean,revenue_clean,revenue_recalc,revenue_diff,revenue_mismatch_flag,date_clean,month_clean,location_clean,platform_clean,category_clean,dup_flag,issue_flag,data_error_flag,business_alert_flag,ratio,revenue_uplift
137,"17,75","0,14",0,"2431,75","2091,305","340,445",,11/11/2024,2024-11,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
160,"14,31","0,21",2,"2289,6","1808,784","480,816",,11/11/2024,2024-11,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
171,"56,03","0,02",0,"9581,13","9389,5074","191,6226",,11/11/2024,2024-11,CANADA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
140,"23,21","0,18",3,"3249,4","2664,508","584,892",,11/11/2024,2024-11,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
161,"30,08","0,1",1,"4842,88","4358,592","484,288",,11/11/2024,2024-11,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
136,"35,54","0,13",2,"4833,44","4205,0928","628,3472",,11/11/2024,2024-11,CANADA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
151,"43,16","0,2",1,"6517,16","5213,728","1303,432",,11/11/2024,2024-11,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
155,"27,1","0,23",3,"4200,5","3234,385","966,115",,11/11/2024,2024-11,CANADA,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
153,"52,7","0,24",1,"8063,1","6127,956","1935,144",,18/11/2024,2024-11,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
152,"13,6","0,11",2,"2067,2","1839,808","227,392",,18/11/2024,2024-11,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
123,"15,37","0,05",3,"1890,51","1795,9845","94,5255",,18/11/2024,2024-11,UK,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
150,"13,22","0,1",2,1983,"1784,7","198,3",,18/11/2024,2024-11,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
134,"13,23","0,16",4,"1772,82","1489,1688","283,6512",,18/11/2024,2024-11,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
164,"38,86","0,13",1,"6373,04","5544,5448","828,4952",,18/11/2024,2024-11,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
163,"12,81","0,24",0,"2088,03","1586,9028","501,1272",,18/11/2024,2024-11,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
144,"50,89","0,06",2,"7328,16","6888,4704","439,6896",,18/11/2024,2024-11,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
162,"12,1","0,05",1,"1960,2","1862,19","98,01",,18/11/2024,2024-11,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
126,29,"0,22",0,3654,"2850,12","803,88",,18/11/2024,2024-11,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
148,"53,87","0,13",1,"7972,76","6936,3012","1036,4588",,18/11/2024,2024-11,UK,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
166,"13,97","0,11",3,"2319,02","2063,9278","255,0922",,18/11/2024,2024-11,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
153,"24,32","0,07",1,"3720,96","3460,4928","260,4672",,18/11/2024,2024-11,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
145,"42,09","0,19",2,"6103,05","4943,4705","1159,5795",,18/11/2024,2024-11,CANADA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
171,"59,23","0,05",2,"10128,33","9621,9135","506,4165",,18/11/2024,2024-11,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
151,"33,84","0,2",3,"5109,84","4087,872","1021,968",,18/11/2024,2024-11,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
159,"13,36","0,05",4,"2124,24","2018,028","106,212",,25/11/2024,2024-11,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
157,"28,35","0,01",1,"4450,95","4406,4405","44,5095",,25/11/2024,2024-11,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
150,"18,66","0,13",2,2799,"2435,13","363,87",,25/11/2024,2024-11,UK,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
140,"55,02","0,12",3,"7702,8","6778,464","924,336",,25/11/2024,2024-11,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
172,"14,79","0,12",2,"2543,88","2238,6144","305,2656",,25/11/2024,2024-11,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
147,"42,05",0,4,"6181,35","6181,35",0,,25/11/2024,2024-11,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,1,0
140,"15,45","0,06",0,2163,"2033,22","129,78",,25/11/2024,2024-11,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
155,"43,61","0,09",4,"6759,55","6151,1905","608,3595",,25/11/2024,2024-11,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
168,"38,67","0,24",5,"6496,56","4937,3856","1559,1744",,25/11/2024,2024-11,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
148,"25,1","0,09",0,"3714,8","3380,468","334,332",,25/11/2024,2024-11,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
139,"35,54","0,06",1,"4940,06","4643,6564","296,4036",,25/11/2024,2024-11,USA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
165,"55,7","0,09",2,"9190,5","8363,355","827,145",,25/11/2024,2024-11,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
185,"43,99","0,07",1,"8138,15","7568,4795","569,6705",,25/11/2024,2024-11,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
148,"55,72","0,06",1,"8246,56","7751,7664","494,7936",,25/11/2024,2024-11,USA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
155,"14,8","0,25",2,2294,"1720,5","573,5",,25/11/2024,2024-11,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
148,"14,38","0,12",3,"2128,24","1872,8512","255,3888",,25/11/2024,2024-11,USA,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
168,"36,57","0,17",1,"6143,76","5099,3208","1044,4392",,2/12/2024,2024-12,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
126,"40,08",0,0,"5050,08","5050,08",0,,2/12/2024,2024-12,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,1,0
139,"37,05","0,07",1,"5149,95","4789,4535","360,4965",,2/12/2024,2024-12,USA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
166,"34,77","0,24",2,"5771,82","4386,5832","1385,2368",,2/12/2024,2024-12,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
158,11,"0,16",2,1738,"1459,92","278,08",,2/12/2024,2024-12,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
132,"55,77","0,05",1,"7361,64","6993,558","368,082",,2/12/2024,2024-12,CANADA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
149,"51,23","0,19",1,"7633,27","6182,9487","1450,3213",,2/12/2024,2024-12,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
128,"43,99","0,18",4,"5630,72","4617,1904","1013,5296",,2/12/2024,2024-12,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
148,"36,96","0,04",1,"5470,08","5251,2768","218,8032",,2/12/2024,2024-12,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
152,"28,33","0,25",1,"4306,16","3229,62","1076,54",,2/12/2024,2024-12,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
140,"17,08","0,11",0,"2391,2","2128,168","263,032",,2/12/2024,2024-12,CANADA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
148,"43,51","0,19",0,"6439,48","5215,9788","1223,5012",,2/12/2024,2024-12,UK,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
149,"54,7","0,05",1,"8150,3","7742,785","407,515",,2/12/2024,2024-12,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
153,"51,51","0,06",1,"7881,03","7408,1682","472,8618",,2/12/2024,2024-12,USA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
161,"30,11","0,01",2,"4847,71","4799,2329","48,4771",,2/12/2024,2024-12,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
165,"21,58",0,2,"3560,7","3560,7",0,,2/12/2024,2024-12,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,1,0
150,"44,73","0,25",1,"6709,5","5032,125","1677,375",,9/12/2024,2024-12,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
147,"33,84","0,22",0,"4974,48","3880,0944","1094,3856",,9/12/2024,2024-12,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
153,"21,15","0,07",0,"3235,95","3009,4335","226,5165",,9/12/2024,2024-12,CANADA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
149,"45,92","0,09",0,"6842,08","6226,2928","615,7872",,9/12/2024,2024-12,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
157,"48,85","0,18",3,"7669,45","6288,949","1380,501",,9/12/2024,2024-12,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
138,"25,05","0,24",1,"3456,9","2627,244","829,656",,9/12/2024,2024-12,USA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
130,"32,21","0,25",1,"4187,3","3140,475","1046,825",,9/12/2024,2024-12,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
152,"58,41","0,2",1,"8878,32","7102,656","1775,664",,9/12/2024,2024-12,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
143,"42,22","0,05",1,"6037,46","5735,587","301,873",,9/12/2024,2024-12,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
167,"38,33","0,1",0,"6401,11","5760,999","640,111",,9/12/2024,2024-12,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
145,"54,79","0,08",1,"7944,55","7308,986","635,564",,9/12/2024,2024-12,UK,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
161,"49,91","0,24",3,"8035,51","6106,9876","1928,5224",,9/12/2024,2024-12,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
147,"35,43","0,07",1,"5208,21","4843,6353","364,5747",,9/12/2024,2024-12,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
139,"19,22","0,02",3,"2671,58","2618,1484","53,4316",,9/12/2024,2024-12,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
173,"52,02","0,05",3,"8999,46","8549,487","449,973",,9/12/2024,2024-12,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
150,"17,07","0,08",0,"2560,5","2355,66","204,84",,9/12/2024,2024-12,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
143,"21,8","0,07",5,"3117,4","2899,182","218,218",,16/12/2024,2024-12,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
140,"44,34","0,21",1,"6207,6","4904,004","1303,596",,16/12/2024,2024-12,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
166,"19,85","0,08",2,"3295,1","3031,492","263,608",,16/12/2024,2024-12,USA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
145,"21,85","0,18",1,"3168,25","2597,965","570,285",,16/12/2024,2024-12,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
148,"44,31","0,06",3,"6557,88","6164,4072","393,4728",,16/12/2024,2024-12,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
158,"58,75","0,17",1,"9282,5","7704,475","1578,025",,16/12/2024,2024-12,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
136,"18,24","0,11",1,"2480,64","2207,7696","272,8704",,16/12/2024,2024-12,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
158,"51,09","0,08",1,"8072,22","7426,4424","645,7776",,16/12/2024,2024-12,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
160,"25,4","0,1",1,4064,"3657,6","406,4",,16/12/2024,2024-12,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
153,"46,28","0,14",0,"7080,84","6089,5224","991,3176",,16/12/2024,2024-12,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
143,"29,52","0,13",1,"4221,36","3672,5832","548,7768",,16/12/2024,2024-12,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
160,"57,32","0,09",1,"9171,2","8345,792","825,408",,16/12/2024,2024-12,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
157,"28,92","0,19",3,"4540,44","3677,7564","862,6836",,16/12/2024,2024-12,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
160,"51,37","0,19",2,"8219,2","6657,552","1561,648",,16/12/2024,2024-12,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
147,"33,04","0,01",1,"4856,88","4808,3112","48,5688",,16/12/2024,2024-12,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
153,"44,27","0,21",1,"6773,31","5350,9149","1422,3951",,16/12/2024,2024-12,CANADA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
169,"52,01","0,21",1,"8789,69","6943,8551","1845,8349",,23/12/2024,2024-12,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
143,"50,57","0,21",1,"7231,51","5712,8929","1518,6171",,23/12/2024,2024-12,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
153,"33,44","0,25",0,"5116,32","3837,24","1279,08",,23/12/2024,2024-12,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
139,"46,24","0,16",0,"6427,36","5398,9824","1028,3776",,23/12/2024,2024-12,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
161,"16,75","0,11",0,"2696,75","2400,1075","296,6425",,23/12/2024,2024-12,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
141,"52,59","0,2",1,"7415,19","5932,152","1483,038",,23/12/2024,2024-12,UK,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
158,"27,04","0,18",2,"4272,32","3503,3024","769,0176",,23/12/2024,2024-12,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
154,"44,15","0,1",3,"6799,1","6119,19","679,91",,23/12/2024,2024-12,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
136,"27,11","0,03",1,"3686,96","3576,3512","110,6088",,23/12/2024,2024-12,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
145,"31,54","0,17",1,"4573,3","3795,839","777,461",,23/12/2024,2024-12,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
139,"40,34","0,16",1,"5607,26","4710,0984","897,1616",,23/12/2024,2024-12,CANADA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
173,"13,07","0,08",0,"2261,11","2080,2212","180,8888",,23/12/2024,2024-12,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
151,"38,75","0,19",4,"5851,25","4739,5125","1111,7375",,23/12/2024,2024-12,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
167,"26,93","0,06",0,"4497,31","4227,4714","269,8386",,23/12/2024,2024-12,CANADA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
152,"21,36","0,18",2,"3246,72","2662,3104","584,4096",,23/12/2024,2024-12,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
168,"27,38","0,06",1,"4599,84","4323,8496","275,9904",,23/12/2024,2024-12,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
131,"14,33","0,07",0,"1877,23","1745,8239","131,4061",,30/12/2024,2024-12,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
161,"25,42","0,14",1,"4092,62","3519,6532","572,9668",,30/12/2024,2024-12,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
142,"49,89","0,24",1,"7084,38","5384,1288","1700,2512",,30/12/2024,2024-12,CANADA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
118,"47,96","0,14",2,"5659,28","4866,9808","792,2992",,30/12/2024,2024-12,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
157,"54,29","0,2",1,"8523,53","6818,824","1704,706",,30/12/2024,2024-12,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
143,"35,1","0,15",0,"5019,3","4266,405","752,895",,30/12/2024,2024-12,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
156,"41,01","0,06",1,"6397,56","6013,7064","383,8536",,30/12/2024,2024-12,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
139,"34,4","0,06",0,"4781,6","4494,704","286,896",,30/12/2024,2024-12,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
156,"59,48","0,13",1,"9278,88","8072,6256","1206,2544",,30/12/2024,2024-12,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
156,"51,01","0,08",5,"7957,56","7320,9552","636,6048",,30/12/2024,2024-12,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
154,"13,64","0,09",2,"2100,56","1911,5096","189,0504",,30/12/2024,2024-12,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
156,"27,81","0,07",2,"4338,36","4034,6748","303,6852",,30/12/2024,2024-12,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
144,"20,37","0,1",0,"2933,28","2639,952","293,328",,30/12/2024,2024-12,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
183,"55,67","0,11",1,"10187,61","9066,9729","1120,6371",,30/12/2024,2024-12,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
140,"44,28","0,12",0,"6199,2","5455,296","743,904",,30/12/2024,2024-12,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
147,"32,51","0,08",0,"4778,97","4396,6524","382,3176",,30/12/2024,2024-12,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
148,"10,85","0,15",3,"1605,8","1364,93","240,87",,6/01/2025,2025-01,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
139,"48,61","0,06",0,"6756,79","6351,3826","405,4074",,6/01/2025,2025-01,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
146,"53,71","0,15",1,"7841,66","6665,411","1176,249",,6/01/2025,2025-01,CANADA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
151,"15,66","0,05",4,"2364,66","2246,427","118,233",,6/01/2025,2025-01,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
180,"17,26","0,11",0,"3106,8","2765,052","341,748",,6/01/2025,2025-01,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
156,"12,9","0,12",4,"2012,4","1770,912","241,488",,6/01/2025,2025-01,CANADA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
147,"59,9","0,13",1,"8805,3","7660,611","1144,689",,6/01/2025,2025-01,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
146,"35,61","0,11",1,"5199,06","4627,1634","571,8966",,6/01/2025,2025-01,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
136,"35,43","0,01",0,"4818,48","4770,2952","48,1848",,6/01/2025,2025-01,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
177,"13,17","0,17",0,"2331,09","1934,8047","396,2853",,6/01/2025,2025-01,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
159,"42,55","0,18",0,"6765,45","5547,669","1217,781",,6/01/2025,2025-01,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
158,"26,98","0,24",1,"4262,84","3239,7584","1023,0816",,6/01/2025,2025-01,UK,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
186,"33,88","0,02",2,"6301,68","6175,6464","126,0336",,6/01/2025,2025-01,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
129,"22,94","0,19",0,"2959,26","2397,0006","562,2594",,6/01/2025,2025-01,USA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
164,"11,76","0,1",5,"1928,64","1735,776","192,864",,6/01/2025,2025-01,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
132,"47,56","0,08",2,"6277,92","5775,6864","502,2336",,6/01/2025,2025-01,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
138,"23,26","0,11",2,"3209,88","2856,7932","353,0868",,13/01/2025,2025-01,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
160,"56,42","0,07",1,"9027,2","8395,296","631,904",,13/01/2025,2025-01,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
154,"12,33","0,15",1,"1898,82","1613,997","284,823",,13/01/2025,2025-01,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
159,"37,61",0,2,"5979,99","5979,99",0,,13/01/2025,2025-01,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,1,0
159,"33,23","0,24",1,"5283,57","4015,5132","1268,0568",,13/01/2025,2025-01,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
139,"37,94","0,24",2,"5273,66","4007,9816","1265,6784",,13/01/2025,2025-01,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
143,"41,24","0,15",0,"5897,32","5012,722","884,598",,13/01/2025,2025-01,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
155,"10,93","0,13",5,"1694,15","1473,9105","220,2395",,13/01/2025,2025-01,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
145,"14,81","0,18",0,"2147,45","1760,909","386,541",,13/01/2025,2025-01,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
141,"39,64","0,19",2,"5589,24","4527,2844","1061,9556",,13/01/2025,2025-01,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
153,"32,61","0,06",0,"4989,33","4689,9702","299,3598",,13/01/2025,2025-01,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
146,"12,13","0,03",0,"1770,98","1717,8506","53,1294",,13/01/2025,2025-01,USA,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
153,"18,31","0,15",2,"2801,43","2381,2155","420,2145",,13/01/2025,2025-01,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
144,"14,91","0,23",1,"2147,04","1653,2208","493,8192",,13/01/2025,2025-01,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
161,"37,17","0,02",3,"5984,37","5864,6826","119,6874",,13/01/2025,2025-01,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
154,"35,95","0,1",1,"5536,3","4982,67","553,63",,13/01/2025,2025-01,USA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
